Dress_ID,Style,Price,Rating,Size,Season,NeckLine,SleeveLength,waiseline,Material,FabricType,Decoration,Pattern Type,Recommendation
600514129,CUTE,MEDIUM,4.9,S,SUMMER,BOWNECK,SLEEVELESS,EMPIRE,,,bow,patchwork,1
976975672,NOVELTY,AVERAGE,4.9,M,AUTUMN,O-NECK,SHORT,NATURAL,POLYSTER,chiffon,none,print,0
720087997,CASUAL,LOW,4.3,FREE,SPRING,O-NECK,FULL,,,chiffon,sashes,none,1
699651184,CASUAL,LOW,4.7,S,AUTUMN,O-NECK,SLEEVELESS,NATURAL,COTTON,,,solid,0
605122868,CASUAL,AVERAGE,4.8,L,AUTUMN,BOAT-NECK,SLEEVELESS,NATURAL,,,sashes,solid,0
1000425584,CUTE,AVERAGE,4.5,L,WINTER,V-NECK,SLEEVELESS,NATURAL,POLYSTER,jersey,sashes,solid,1
549159213,CASUAL,AVERAGE,4.4,FREE,SUMMER,O-NECK,CAP-SLEEVES,NATURAL,COTTON,,,solid,0
898316315,PARTY,AVERAGE,0.0,M,SPRING,O-NECK,SLEEVELESS,,,chiffon,,solid,1
1017484769,SEXY,LOW,0.0,FREE,SUMMER,V-NECK,SLEEVELESS,DROPPED,,,,,1
733025646,CASUAL,LOW,4.8,L,SUMMER,V-NECK,THREEQUARTER,NATURAL,COTTON,,,print,0
909624960,WORK,AVERAGE,5.0,M,SUMMER,O-NECK,SLEEVELESS,NATURAL,,,,solid,1
1086459983,NOVELTY,AVERAGE,5.0,FREE,SUMMER,O-NECK,SLEEVELESS,NATURAL,,,,print,0
593007494,CASUAL,LOW,4.6,FREE,SPRING,V-NECK,SLEEVELESS,NATURAL,SILK,chiffon,draped,solid,0
660179663,CASUAL,AVERAGE,4.5,M,SUMMER,O-NECK,FULL,NATURAL,COTTON,,lace,solid,0
1097157656,CASUAL,AVERAGE,4.5,L,SPRING,BOAT-NECK,THREEQUARTER,NATURAL,,dobby,lace,animal,1
751776863,CASUAL,AVERAGE,4.5,FREE,AUTUMN,O-NECK,HALF,NATURAL,COTTON,chiffon,hollowout,solid,1
1253973206,CUTE,LOW,0.0,M,SUMMER,BOAT-NECK,SHORT,,,chiffon,sashes,,0
828790972,PARTY,AVERAGE,4.9,M,WINTER,O-NECK,HALF,,COTTON,,lace,,1
933413410,CASUAL,AVERAGE,4.8,M,SUMMER,O-NECK,HALF,,,,,,0
550959163,CASUAL,LOW,4.4,L,SUMMER,O-NECK,SLEEVELESS,NATURAL,COTTON,chiffon,,solid,0
933926000,CASUAL,AVERAGE,4.3,M,WINTER,SLASH-NECK,SLEEVELESS,NATURAL,POLYSTER,,sashes,solid,0
953168456,CUTE,AVERAGE,4.7,L,SUMMER,O-NECK,SLEEVELESS,NATURAL,POLYSTER,broadcloth,lace,solid,0
1124754999,SEXY,AVERAGE,0.0,S,SUMMER,V-NECK,SLEEVELESS,,,,,,1
832949213,CASUAL,LOW,4.4,FREE,SUMMER,O-NECK,SLEEVELESS,,,,,animal,0
801216472,CUTE,HIGH,4.3,M,SPRING,BOAT-NECK,FULL,NATURAL,POLYSTER,terry,lace,solid,1
929898500,WORK,AVERAGE,4.8,M,WINTER,TURNDOWNCOLLOR,FULL,NATURAL,,,,solid,0
850490510,CASUAL,AVERAGE,4.6,M,SPRING,O-NECK,HALF,NATURAL,POLYSTER,,lace,solid,0
1099394392,SEXY,LOW,0.0,FREE,SUMMER,V-NECK,SLEEVELESS,EMPIRE,COTTON,,,solid,0
674885710,CASUAL,HIGH,4.9,XL,WINTER,V-NECK,FULL,EMPIRE,COTTON,,sequined,solid,0
1122991519,SEXY,LOW,0.0,FREE,WINTER,O-NECK,SLEEVELESS,NATURAL,LYCRA,chiffon,hollowout,solid,0
904781800,CUTE,AVERAGE,5.0,M,AUTUMN,V-NECK,SLEEVELESS,NATURAL,COTTON,,,solid,0
974438263,CUTE,LOW,0.0,FREE,SPRING,V-NECK,SLEEVELESS,NATURAL,SILK,worsted,lace,patchwork,1
875608094,CASUAL,LOW,4.4,FREE,SUMMER,O-NECK,FULL,NATURAL,COTTON,,pockets,solid,0
1061890181,CASUAL,AVERAGE,0.0,L,SPRING,O-NECK,SLEEVELESS,NATURAL,CHIFFONFABRIC,chiffon,sequined,solid,0
1033144189,CUTE,AVERAGE,4.7,M,SPRING,O-NECK,FULL,NATURAL,RAYON,chiffon,beading,solid,1
860406062,CASUAL,AVERAGE,4.6,M,WINTER,V-NECK,HALF,NATURAL,SILK,chiffon,sashes,solid,1
692445545,CASUAL,LOW,4.4,FREE,SUMMER,O-NECK,FULL,NATURAL,COTTON,,,solid,1
974775647,CASUAL,LOW,5.0,M,AUTUMN,O-NECK,SLEEVELESS,EMPIRE,,chiffon,,print,1
1109819647,CASUAL,AVERAGE,0.0,FREE,WINTER,O-NECK,SHORT,NATURAL,POLYSTER,chiffon,cascading,solid,0
1223469038,SEXY,AVERAGE,0.0,FREE,WINTER,SLASH-NECK,SLEEVELESS,NATURAL,COTTON,broadcloth,sequined,solid,1
511503677,CASUAL,LOW,4.4,M,SUMMER,O-NECK,HALF,EMPIRE,CHIFFONFABRIC,chiffon,bow,solid,0
1190558632,CUTE,AVERAGE,0.0,L,SUMMER,O-NECK,SLEEVELESS,EMPIRE,COTTON,,lace,solid,1
641665398,CASUAL,LOW,4.8,FREE,WINTER,BOWNECK,FULL,NATURAL,POLYSTER,chiffon,bow,solid,0
964917582,CASUAL,AVERAGE,5.0,L,SUMMER,O-NECK,SLEEVELESS,NATURAL,COTTON,,,,1
859922576,CUTE,AVERAGE,4.6,M,SPRING,O-NECK,HALF,NATURAL,ACRYLIC,chiffon,,,0
817353671,BOHEMIAN,LOW,4.6,FREE,SUMMER,O-NECK,SLEEVELESS,NATURAL,COTTON,chiffon,none,solid,1
990559192,BRIEF,AVERAGE,4.7,M,WINTER,O-NECK,HALF,NATURAL,ACRYLIC,chiffon,,striped,0
713391965,CASUAL,LOW,4.7,M,SPRING,O-NECK,FULL,NATURAL,POLYSTER,,,solid,1
722565148,SEXY,LOW,4.3,FREE,SUMMER,O-NECK,FULL,EMPIRE,COTTON,,,,0
532874347,CASUAL,AVERAGE,4.7,M,SUMMER,V-NECK,FULL,EMPIRE,COTTON,,lace,solid,1
655464934,CASUAL,AVERAGE,4.6,L,WINTER,BOAT-NECK,SLEEVELESS,EMPIRE,SILK,broadcloth,applique,print,1
919930954,CASUAL,LOW,4.4,FREE,SUMMER,V-NECK,SHORT,EMPIRE,COTTON,Corduroy,lace,solid,0
